offset,x,0,0
M1,g,100,100,10,100
M1,y,200,100,20,150
M1,r,300,100,30,180
M1,g,440,100,30,180
M1,y,540,100,30,180
M1,r,100,200,30,180
M1,g,200,200,30,180
M1,y,300,200,30,180
M1,r,400,200,30,180
M1,g,500,200,30,180
M1,y,100,300,30,180
M1,r,200,300,30,180
M1,g,300,300,30,180
M1,y,400,300,30,180
M1,r,500,300,30,180
M1,g,475,463,3,100
